2.952656197696867935e-02
1.970200526649623640e-01
1.192038355915325809e-01
-1.689962976954060281e-01
1.221263866263075926e-01
5.146811191304374589e-01
-2.561256996269953845e-01
2.800445907119577527e-01
4.095770016358657450e-01
-1.330506946856813144e-01
-2.215849334019281969e-01
4.031473648647665442e-01
-3.558634076728628415e-01
-3.649487064176195616e-01
-1.875537077528353080e-01
4.929430923750031113e-01
7.572729229171137888e-02
-1.706068116152312797e-01
3.753089134627352053e-02
-3.503946041512495668e-01
2.131761131858453950e-01
2.682411585764921114e-01
1.192038355915325809e-01
1.952512109065871471e-01
-1.293931742864469214e-01
-2.539267050065756592e-01
2.280526137040848056e-01
1.088854834717984943e-01
-1.206835698563999415e-01
2.590142897626535046e-02
